year,population,sex,window,age_min,age_max,centered_age,mortality_at_center,beta,beta_se,beta_ci_low,beta_ci_high,doubling_time,doubling_ci_low,doubling_ci_high,r_squared,rmse_log,n_ages
2019,Black non-Hispanic,Male,70–89,70,89,50,0.006100998352454374,0.08179913401508097,0.0011683551009353315,0.07934451103269789,0.08425375699746405,8.473771622474054,8.226899372342627,8.735918484320852,0.996341248431311,0.028582942547368054,20
2019,Black non-Hispanic,Female,70–89,70,89,50,0.002899601489268686,0.09384099816226811,9.608507323351518e-4,0.09182232568132345,0.09585967064321277,7.38640033816955,7.230852932301648,7.548787023382164,0.9981164362392657,0.023506501796368064,20
2019,White non-Hispanic,Both,70–89,70,89,50,0.0020648702174345893,0.10632513551693515,0.0010743690903211357,0.10406796981572576,0.10858230121814454,6.519128117636331,6.383611074583835,6.660523711448472,0.9981655317716392,0.02628364438066234,20
2019,White non-Hispanic,Male,70–89,70,89,50,0.0026131934468402113,0.10401380347445763,0.0011799281307197987,0.10153486645872799,0.10649274049018727,6.663992253010529,6.508867903759271,6.826691211946357,0.9976890164625556,0.028866068152899785,20
2019,White non-Hispanic,Female,70–89,70,89,50,0.0014841455897797557,0.1122374278421897,0.0010589808738921435,0.11001259158403598,0.11446226410034341,6.175722251355741,6.055682945012318,6.3006167801298165,0.9984001547841126,0.025907183058463085,20
2020,Total,Both,70–89,70,89,50,0.0025055958271900827,0.10410383254863685,0.001120577696468685,0.10174958616832326,0.10645807892895044,6.658229227402459,6.510987118436995,6.812285009329465,0.997918778937776,0.027414103719310322,20
2020,Total,Male,70–89,70,89,50,0.0033220865961053597,0.10063614037854471,0.001185900167907304,0.09814465657826271,0.1031276241788267,6.88765664057325,6.72125617242966,7.062505537499278,0.9975066879390078,0.0290121696212672,20
2020,Total,Female,70–89,70,89,50,0.0017109336147835828,0.11136658319194524,0.001123263601378881,0.10900669393480783,0.11372647244908266,6.224014068612264,6.094862221900706,6.358757939897585,0.9981721878856294,0.027479812394416346,20
2020,Hispanic,Both,70–89,70,89,50,0.002569830277469058,0.10145079784978121,0.0015401754149100553,0.0982150093747593,0.10468658632480313,6.832348244183278,6.62116518356392,7.057446565169093,0.9958685361593776,0.037679251249898495,20
2020,Hispanic,Male,70–89,70,89,50,0.003777909787366489,0.09652905202143428,0.001772879213880446,0.09280437100630765,0.1002537330365609,7.1807105326801715,6.913928883896681,7.468906615538982,0.9939648820872262,0.043372177408392755,20
2020,Hispanic,Female,70–89,70,89,50,0.0014401108227843054,0.11403804312501974,0.0013594330873679182,0.11118198018953555,0.11689410606050392,6.078210056621623,5.929701709692489,6.234348222421607,0.9974485962581667,0.03325752401998464,20
2020,American Indian or Alaska Native non-Hispanic,Both,70–89,70,89,50,0.008587941733545915,0.0709792378684861,5.074228802068332e-4,0.06991318195573698,0.07204529378123523,9.765492013935726,9.62099179808579,9.914398989861262,0.9990809257443103,0.012413725091422108,20
2020,American Indian or Alaska Native non-Hispanic,Male,70–89,70,89,50,0.01250528435882971,0.0628200325517615,8.352141240651714e-4,0.061065312790192366,0.06457475231333062,11.033855800517397,10.734027707867089,11.350915092197331,0.9968282992157188,0.020432895190677553,20
2020,American Indian or Alaska Native non-Hispanic,Female,70–89,70,89,50,0.005471011211899377,0.08215839834047843,3.650186903056812e-4,0.08139152252891531,0.08292527415204155,8.436717299276271,8.358696279846795,8.516208556163775,0.9996448232712078,0.008929912015080338,20
2020,Asian non-Hispanic,Both,70–89,70,89,50,0.001097939406383846,0.11606765443629075,0.002029576110516631,0.11180367325335967,0.12033163561922182,5.971923736430911,5.7603071461053235,6.199681641847276,0.9945263494501119,0.049652076937881665,20
2020,Asian non-Hispanic,Male,70–89,70,89,50,0.0016618674638614612,0.10947822153630081,0.0019455761609518802,0.10539071769878947,0.11356572537381215,6.331370484769077,6.103489219818628,6.576928174462056,0.9943473560170704,0.047597080361524886,20
2020,Asian non-Hispanic,Female,70–89,70,89,50,6.599529737976354e-4,0.12650430257077253,0.0023298052990249262,0.12160956326858069,0.13139904187296436,5.479237990124216,5.275131162905091,5.699775263801381,0.9939318295979723,0.05699696175869139,20
2020,Black non-Hispanic,Both,70–89,70,89,50,0.0057966464576333305,0.08428775064664107,0.0011261438067435834,0.08192181030257253,0.0866536909907096,8.223581424848092,7.999049695808798,8.461082317393307,0.9967971391920452,0.027550274486290646,20
2020,Black non-Hispanic,Male,70–89,70,89,50,0.008389275992498408,0.07944599775858906,0.0011531263763519001,0.07702336913932807,0.08186862637785004,8.724758957225228,8.466578849886258,8.999180226797233,0.9962222041313409,0.028210383075089936,20
2020,Black non-Hispanic,Female,70–89,70,89,50,0.0037046302687016846,0.09336275216112892,0.0010663773963540105,0.09112237638591393,0.09560312793634392,7.42423680231369,7.250256299369914,7.606772431223543,0.9976572365862275,0.0260881335044436,20
2020,White non-Hispanic,Both,70–89,70,89,50,0.0023066861136326884,0.10659744692033117,9.763502186132123e-4,0.10454621122705252,0.10864868261360983,6.502474501832955,6.379710861520548,6.630055479051025,0.9984922308799516,0.023885685253045633,20
2020,White non-Hispanic,Male,70–89,70,89,50,0.0029887106863687057,0.10369341895391467,0.0010195215562981339,0.10155148364578707,0.10583535426204226,6.684582180360033,6.549297117140579,6.825574139100241,0.9982629676658649,0.024941840067410955,20
2020,White non-Hispanic,Female,70–89,70,89,50,0.001613912951679884,0.11316395077183598,0.001023083175658337,0.11101453277909559,0.11531336876457637,6.125158902922063,6.010987173352586,6.243751725183743,0.9985309393884121,0.025028972448197226,20
2021,Total,Both,70–89,70,89,50,0.002797229204930861,0.10043707074110954,0.0010442401137827414,0.09824320367075956,0.10263093781145952,6.901308206674289,6.753783949955782,7.055421186007688,0.9980580369155252,0.02554656127577538,20
2021,Total,Male,70–89,70,89,50,0.0035610293067227304,0.0982747425719549,0.0011942563360142924,0.09576570311392496,0.10078378202998484,7.053156919260675,6.8775666739091275,7.237948012926531,0.9973488708568341,0.0292165970874776,20
2021,Total,Female,70–89,70,89,50,0.001989688153696378,0.10639978025481496,9.597239104044943e-4,0.10438347513889984,0.10841608537073008,6.514554625018391,6.393397974015759,6.6403918784807265,0.9985376607994599,0.02347893493208227,20
2021,Hispanic,Both,70–89,70,89,50,0.002704644711998115,0.09758050121287017,0.001232381105527016,0.09499136458629184,0.10016963783944849,7.103336957122784,6.919733319500655,7.296949397229451,0.9971371974448646,0.030149291347759805,20
2021,Hispanic,Male,70–89,70,89,50,0.0036565154076890604,0.09423239404781222,0.001406067495241991,0.09127835585699182,0.09718643223863263,7.355720796059282,7.132139379887762,7.59377372710259,0.9960083965241675,0.03439840028262779,20
2021,Hispanic,Female,70–89,70,89,50,0.0016975899225002125,0.10768377295616519,0.00118029257382434,0.10520407027388481,0.11016347563844556,6.436876806332785,6.291987217567837,6.588596608053555,0.9978421900591153,0.028874983983635277,20
2021,American Indian or Alaska Native non-Hispanic,Both,70–89,70,89,50,0.010191686882781638,0.06372475669858535,3.820031122315068e-4,0.06292219794065751,0.06452731545651319,10.877204032939568,10.741918761940083,11.015940371530865,0.9993535884441119,0.00934542332300161,20
2021,American Indian or Alaska Native non-Hispanic,Male,70–89,70,89,50,0.013227831246997567,0.0590055476962641,4.8218208936488116e-4,0.05799252071730795,0.06001857467522025,11.747152727536355,11.548877731781984,11.952354751723606,0.9987994306593824,0.011796227830608092,20
2021,American Indian or Alaska Native non-Hispanic,Female,70–89,70,89,50,0.007374896825084389,0.07108540501909529,4.1244238614093943e-4,0.07021889571972217,0.0719519143184684,9.750907100743802,9.633477957125463,9.871234422805983,0.9993944149848142,0.010090097623340948,20
2021,Asian non-Hispanic,Both,70–89,70,89,50,0.0010800763860425318,0.11670258550114447,0.0017525189314461936,0.11302067985212949,0.12038449115015945,5.93943294043942,5.757778048796672,6.132923474419228,0.9959572426079275,0.04287407817246651,20
2021,Asian non-Hispanic,Male,70–89,70,89,50,0.0015661764816994525,0.11061304450034636,0.0017877969415103126,0.10685702250245183,0.11436906649824088,6.266414451306192,6.0606176283742474,6.486678781865189,0.9953198598034279,0.04373712857044992,20
2021,Asian non-Hispanic,Female,70–89,70,89,50,6.839640090563997e-4,0.12650288016297534,0.0019243527056965208,0.12245996515038005,0.13054579517557063,5.479299599083867,5.309609395137804,5.660194168018625,0.9958520277731863,0.04707786424158418,20
2021,Black non-Hispanic,Both,70–89,70,89,50,0.006049429564362354,0.08048573792124927,0.001145553804681598,0.07807901868471173,0.08289245715778681,8.61204976760169,8.362005474642054,8.877508865203849,0.996366836914378,0.028025125715563887,20
2021,Black non-Hispanic,Male,70–89,70,89,50,0.008243105587804226,0.07692271773385514,0.0013288159005168556,0.07413097912103654,0.07971445634667375,9.010955423574147,8.695376125322698,9.35030386457215,0.9946572316755471,0.032508497211246996,20
2021,Black non-Hispanic,Female,70–89,70,89,50,0.004160798513758109,0.08779142495904994,0.0010115139037701227,0.08566631310460904,0.08991653681349085,7.8953859204730055,7.708784225060893,8.09124561849099,0.9976161687894419,0.024745938776815146,20
2021,White non-Hispanic,Both,70–89,70,89,50,0.002668429770059476,0.1022687670638472,9.043844767643497e-4,0.10036872578376112,0.10416880834393329,6.777701545254848,6.654076124893231,6.9060075750417775,0.9985943352262939,0.022125096658877616,20
2021,White non-Hispanic,Male,70–89,70,89,50,0.003368228608034362,0.10030523630164086,0.0010371284431967426,0.09812631029676794,0.10248416230651378,6.910378820857295,6.763456566945951,7.0638259857486565,0.9980793181139108,0.025372579520046592,20
2021,White non-Hispanic,Female,70–89,70,89,50,0.0019089846908780074,0.10801033842731772,8.355771090328536e-4,0.10625485606262972,0.10976582079200572,6.4174151350000415,6.314781555484231,6.523440021897767,0.998923913138769,0.02044177534917433,20
2022,Total,Both,70–89,70,89,50,0.002413445475194254,0.1032527453324503,0.0011828928769379628,0.1007675796160472,0.1057379110488534,6.713111388255774,6.555332649230181,6.878672517500479,0.9976431315662103,0.028938598474163822,20
2022,Total,Male,70–89,70,89,50,0.003057988261672799,0.10112805531236473,0.001416239890262498,0.09815264571264369,0.10410346491208576,6.854153166685047,6.658252740629724,7.0619306848766525,0.9964821899945915,0.03464726039562556,20
2022,Total,Female,70–89,70,89,50,0.0017293187220234246,0.10912852874776663,0.001039506753111608,0.10694460609917505,0.1113124513963582,6.351658805572699,6.22704083743342,6.4813664367247785,0.998369421147513,0.02543076311132121,20
2022,Hispanic,Both,70–89,70,89,50,0.001971768026130792,0.10302761503460824,0.001537238163378938,0.09979799749606577,0.1062572325731507,6.727780511342601,6.523294121016767,6.9455018933347885,0.9960087339850344,0.03760739356579724,20
2022,Hispanic,Male,70–89,70,89,50,0.0027059130996283354,0.09909362275641574,0.0018472211398035667,0.09521275515060326,0.10297449036222822,6.994871731188857,6.731251381984956,7.279982387481133,0.9937840018829242,0.0451908975867188,20
2022,Hispanic,Female,70–89,70,89,50,0.001218276759020703,0.11372954882956393,0.0013584135425364343,0.11087562787828723,0.11658346978084064,6.094697356082029,5.94550138079573,6.251573892513526,0.9974386079798773,0.03323258161050705,20
2022,American Indian or Alaska Native non-Hispanic,Both,70–89,70,89,50,0.008222690862068498,0.06539786940388859,0.0012401706269907573,0.06279236759998416,0.06800337120779301,10.598926033494456,10.192835564606721,11.038717077457678,0.9935685922841367,0.030339856223362577,20
2022,American Indian or Alaska Native non-Hispanic,Male,70–89,70,89,50,0.011092573025083726,0.058434158965618196,0.0020179840866869346,0.05419453172104193,0.06267378621019445,11.86202031191692,11.05960278568903,12.789983759391344,0.9789840038707461,0.04936848665709573,20
2022,American Indian or Alaska Native non-Hispanic,Female,70–89,70,89,50,0.005764802696804304,0.0746748541960573,4.978373815993837e-4,0.07362893666859927,0.07572077172351532,9.282203333669747,9.153989912977686,9.414059362011045,0.9992006233792285,0.012179222964658364,20
2022,Asian non-Hispanic,Both,70–89,70,89,50,9.294771602370973e-4,0.11867530606564645,0.002116407410354319,0.1142288990911036,0.1231217130401893,5.840702699991554,5.6297720641174696,6.068054459731102,0.9943079169422423,0.051776340402462796,20
2022,Asian non-Hispanic,Male,70–89,70,89,50,0.0013983363587279725,0.11124263038531912,0.0024988279140524647,0.10599278774591675,0.11649247302472149,6.230949215773139,5.950145640850536,6.539569298069037,0.9909993048287091,0.06113197489867806,20
2022,Asian non-Hispanic,Female,70–89,70,89,50,5.597742028924659e-4,0.13037365052302813,0.0019232402623289336,0.12633307266722232,0.13441422837883393,5.3166201742392225,5.156799164195436,5.486664465019265,0.9960982260585016,0.04705064913819866,20
2022,Black non-Hispanic,Both,70–89,70,89,50,0.0052582372508672625,0.08216499149352972,0.0013042718494193667,0.07942481801861864,0.0849051649684408,8.436040313039268,8.163781094089948,8.7270855363805655,0.9954848749449661,0.03190804517244684,20
2022,Black non-Hispanic,Male,70–89,70,89,50,0.007274865153266022,0.07862017399889361,0.0014512823626988255,0.07557114289648656,0.08166920510130066,8.816403542552573,8.487252688454369,9.172114566394509,0.9939038909215234,0.035504548539926406,20
2022,Black non-Hispanic,Female,70–89,70,89,50,0.0035124391852328187,0.09006329941304195,0.0011834890004291734,0.08757688128765746,0.09254971753842643,7.696222380007228,7.489457547746185,7.914727841052192,0.9969014573266474,0.028953182194033547,20
2022,White non-Hispanic,Both,70–89,70,89,50,0.002370683824477275,0.10442286484086466,0.0010112478810411728,0.1022983118794382,0.10654741780229111,6.6378870338049785,6.50552772518754,6.775744074612308,0.9983147511679425,0.024739430727702523,20
2022,White non-Hispanic,Male,70–89,70,89,50,0.0029553951800095953,0.1026822517530816,0.0012067971667065879,0.10014686498744729,0.1052176385187159,6.750408845987771,6.587746981573338,6.921306829193569,0.997519884749801,0.029523399225703545,20
2022,White non-Hispanic,Female,70–89,70,89,50,0.001727443424854878,0.10979245954519644,9.056389059201674e-4,0.10788978280724898,0.1116951362831439,6.313249411036365,6.205706028262838,6.424585929497057,0.9987767758270676,0.022155785339452363,20
2023,Total,Both,70–89,70,89,50,0.0021079534051348385,0.10514779353741176,0.0013501495900430163,0.10231123450606798,0.10798435256875553,6.592122927556463,6.41895945172803,6.774888250603949,0.9970409727735043,0.03303041013101041,20
2023,Total,Male,70–89,70,89,50,0.0027276326143455746,0.10203945397192321,0.0016076492575080787,0.09866190821384735,0.10541699972999907,6.792933062447287,6.575288448118228,7.0254791652474955,0.9955518161326822,0.039329948854492765,20
2023,Total,Female,70–89,70,89,50,0.0014935432263871067,0.11164056715032296,0.0011261920523221946,0.10927452544605497,0.11400660885459095,6.208739334211992,6.079885960330736,6.343172644589776,0.9981716531601019,0.02755145477865253,20
2023,Hispanic,Both,70–89,70,89,50,0.0016420881423421312,0.10464811281296194,0.0016872649697730203,0.10110330065023916,0.10819292497568471,6.623599431733762,6.406585095242811,6.855831373476585,0.9953425430367615,0.041277688311199746,20
2023,Hispanic,Male,70–89,70,89,50,0.0022727688588999933,0.09971814107318297,0.0020615029501591716,0.09538708408917164,0.1040491980571943,6.951063999992196,6.661725352067899,7.266677529548589,0.9923657941734694,0.05043314343255543,20
